case_id,score,recon,kl,y_true
4508049359_00020,0.08552267,0.027917232,0.014401358,0
4508049359_00030,0.10779654,0.050191112,0.014401358,0
4508049359_00040,0.48922795,0.4303864,0.014710392,0
4508049359_00050,0.06717295,0.009567497,0.014401363,0
4508049361_00010,1.0560638,0.9426538,0.028352512,0
4508049361_00020,0.6889337,0.5755236,0.028352512,0
4508049361_00030,0.58400816,0.4705981,0.028352512,0
4508049361_00040,0.48005494,0.3666449,0.028352512,0
4508049361_00050,0.45174703,0.33833697,0.028352512,0
4508049361_00060,0.4781446,0.36473453,0.028352512,0
4508049361_00070,0.89278775,0.7793777,0.028352512,0
4508049361_00080,0.49450663,0.384696,0.027452655,0
4508049361_00090,0.71432894,0.6009189,0.028352512,0
4508049363_00010,0.07028323,0.017322317,0.0132402275,0
4508049363_00020,0.22413549,0.17117459,0.0132402275,0
4508049364_00010,0.43961918,0.34280765,0.02420288,0
4508049364_00020,0.28226015,0.18544863,0.02420288,0
4508049364_00030,0.3410285,0.24421841,0.024202524,0
4508049365_00010,0.269363,0.20506719,0.01607395,0
4508049365_00020,0.25445014,0.19015436,0.01607395,0
4508049365_00030,0.10800472,0.04370892,0.01607395,0
4508049365_00040,0.24326788,0.17897208,0.01607395,0
4508049365_00050,0.162615,0.09831921,0.01607395,0
4508049365_00060,0.31774035,0.25344455,0.01607395,0
4508049366_00010,0.4660869,0.41142777,0.013664782,0
4508049370_00010,0.21279413,0.13054961,0.020561129,0
4508049370_00020,0.40704483,0.3248003,0.020561129,0
4508049370_00030,0.30832815,0.22608362,0.020561129,0
4508049370_00040,0.22665241,0.1444079,0.020561129,0
4508049370_00050,0.08818166,0.0348314,0.013337566,0
4508049375_00010,0.29304916,0.23142712,0.015405511,0
4508049375_00020,0.21011452,0.14849249,0.015405511,0
4508049375_00030,0.09754224,0.044764344,0.013194473,0
4508049376_00010,0.788811,0.63327116,0.038884964,0
4508049377_00010,0.3218935,0.27049854,0.0128487395,0
4508049377_00020,0.2892225,0.23782754,0.0128487395,0
4508049378_00010,0.630214,0.5176505,0.028140876,0
4508049378_00020,0.3827033,0.3085269,0.0185441,0
4508049378_00030,0.62254554,0.5095401,0.02825136,0
4508049379_00010,0.581938,0.45016208,0.03294398,0
4508049379_00020,0.79377806,0.66200215,0.03294398,0
4508049380_00010,0.894438,0.7627603,0.032919433,0
4508049381_00010,0.273248,0.21869501,0.013638245,0
4508049381_00020,0.17756891,0.12301593,0.013638245,0
4508049381_00030,0.07832857,0.023775594,0.013638245,0
4508049381_00040,0.21660933,0.16205634,0.013638245,0
4508049381_00050,0.3735371,0.31898412,0.013638245,0
4508049381_00060,0.17802288,0.1234699,0.013638245,0
4508049381_00070,0.16814628,0.1135933,0.013638245,0
4508049381_00080,0.088452265,0.03389929,0.013638245,0
4508049381_00090,0.15405166,0.099498674,0.013638245,0
4508049381_00100,0.17098597,0.11643299,0.013638245,0
4508049381_00110,0.5109115,0.45635855,0.013638245,0
4508049381_00120,0.29293725,0.23838428,0.013638245,0
4508049381_00130,0.17735124,0.12279826,0.013638245,0
4508049381_00140,0.3201759,0.2656229,0.013638245,0
4508049381_00150,0.14980628,0.095253296,0.013638245,0
4508049381_00160,0.122097924,0.067544945,0.013638245,0
4508049381_00170,0.18724233,0.13268934,0.013638245,0
4508049381_00180,0.2055085,0.15095553,0.013638245,0
4508049381_00190,0.105532534,0.050979555,0.013638245,0
4508049381_00200,0.16343117,0.108878195,0.013638245,0
4508049381_00210,0.16199449,0.107441515,0.013638245,0
4508049381_00230,0.4738238,0.4192708,0.013638245,0
4508049381_00240,0.21975288,0.16519989,0.013638245,0
4508049381_00260,0.15747833,0.10292535,0.013638245,0
4508049387_00010,0.26641852,0.1781731,0.022061355,0
4508049387_00020,1.0411083,0.95286286,0.022061355,0
4508049394_00010,0.06842001,0.01066979,0.014437554,0
4508049394_00020,0.24068095,0.18180364,0.014719326,0
4508049396_00010,0.101659074,0.04256046,0.014774654,0
4508049396_00020,0.18302323,0.12392461,0.014774654,0
4508049413_00010,0.5333872,0.3993826,0.033501144,0
4508049430_00010,0.6592842,0.52225786,0.03425658,0
4508049430_00020,0.641414,0.5043877,0.03425658,0
4508049435_00010,0.63246745,0.48400396,0.037115872,0
4508049447_00010,0.40735573,0.2976128,0.027435733,0
4508049447_00020,2.963434,0.9082578,0.51379406,0
4508049447_00030,2.7147617,0.6595855,0.51379406,0
4508049447_00040,0.71765333,0.6079104,0.027435733,0
4508049447_00050,0.4359315,0.32618856,0.027435733,0
4508049447_00060,0.6556187,0.5458758,0.027435733,0
4508049447_00070,0.5258487,0.41610572,0.027435737,0
4508049447_00080,0.7052341,0.5954912,0.027435737,0
4508049447_00090,4.5536137,2.4984374,0.51379406,0
4508049447_00100,0.39683074,0.2870878,0.027435733,0
4508049447_00110,2.9958751,0.9722097,0.50591636,0
4508049447_00120,0.23969607,0.13607623,0.02590496,0
4508049449_00010,1.2122754,1.1433926,0.017220715,0
4508049449_00020,0.17619662,0.11459944,0.015399297,0
4508049449_00030,0.23918504,0.17759043,0.015398651,0
4508049449_00040,0.4843497,0.42280796,0.015385432,0
4508049449_00050,0.15193203,0.09025938,0.015418162,0
4508049450_00010,0.14817621,0.087872714,0.015075874,0
4508049453_00020,0.49355206,0.3784127,0.028784841,0
4508049453_00030,0.3797311,0.28744575,0.023071332,0
4508049453_00040,0.45733,0.34219062,0.028784841,0
4508049453_00050,0.47323832,0.35809895,0.028784841,0
4508049453_00060,0.7762153,0.66107595,0.028784841,0
4508049453_00070,0.3694004,0.25426105,0.028784841,0
4508049453_00080,0.3168006,0.22451527,0.023071332,0
4508049453_00090,0.42529947,0.3101601,0.028784841,0
4508049484_00010,0.32401344,0.2556466,0.017091714,0
4508049484_00020,0.861681,0.79331446,0.017091636,0
4508049484_00030,0.19941218,0.131046,0.017091546,0
4508049545_00010,4.8190694,4.724256,0.023703346,0
4508049545_00030,3.8364923,3.741679,0.023703346,0
4508049545_00040,4.866276,4.7714624,0.023703346,0
4508049545_00070,4.8757033,4.78089,0.023703346,0
4508049545_00080,4.8507156,4.7559023,0.023703346,0
4508049545_00090,4.723222,4.6284084,0.023703346,0
4508049545_00100,4.855608,4.7607946,0.023703346,0
4508049545_00200,4.8127093,4.717897,0.023703054,0
4508049545_00250,4.8380466,4.743234,0.023703054,0
4508049545_00260,4.8314967,4.7366843,0.023703054,0
4508049545_00310,4.809742,4.7149296,0.023703054,0
4508049552_00010,0.3254242,0.2560317,0.017348127,0
4508049558_00010,0.13256742,0.070034616,0.015633201,0
4508049558_00020,0.5188491,0.4562384,0.01565267,0
4508049560_00010,0.14081058,0.08356833,0.014310565,0
4508049561_00010,0.20073996,0.14294684,0.014448281,0
4508049610_00010,0.64570653,0.5236466,0.030514982,0
4508049610_00020,0.4531014,0.33104146,0.030514982,0
4508049610_00030,0.6637786,0.54171866,0.030514982,0
4508049610_00040,0.469126,0.34706607,0.030514982,0
4508049610_00050,0.57328385,0.4512239,0.030514982,0
4508049610_00060,0.7206621,0.5986022,0.030514982,0
4508049610_00070,0.9125055,0.79044557,0.030514982,0
4508049610_00080,0.37286735,0.2508074,0.030514982,0
4508049610_00090,0.49283934,0.3707794,0.030514982,0
4508049610_00100,0.3678018,0.24574184,0.030514982,0
4508049610_00110,0.8732994,0.7512395,0.030514982,0
4508049610_00120,0.60725605,0.4851961,0.030514982,0
4508049610_00130,0.45420635,0.3321464,0.030514982,0
4508049610_00140,0.70651245,0.5844525,0.030514982,0
4508049610_00150,0.494587,0.3725271,0.030514982,0
4508049610_00160,0.53044313,0.4083832,0.030514982,0
4508049618_00010,0.4248192,0.32915628,0.023915729,0
4508049618_00020,0.4595815,0.36391857,0.023915729,0
4508049618_00030,0.578553,0.48289013,0.023915729,0
4508049618_00040,0.54403675,0.44837385,0.023915729,0
4508049618_00050,0.3518043,0.25614136,0.023915729,0
4508049619_00010,0.13536881,0.08371713,0.01291292,0
4508049619_00020,0.28169182,0.23004013,0.01291292,0
4508049619_00030,0.10694185,0.055290166,0.01291292,0
4508049619_00040,0.2498531,0.19820142,0.01291292,0
4508049619_00050,0.22386855,0.17221686,0.01291292,0
4508049619_00060,1.5090686,1.4574169,0.01291292,0
4508049619_00070,0.079635456,0.027983781,0.01291292,0
4508049619_00080,0.09628156,0.044629883,0.01291292,0
4508049619_00090,0.10069655,0.049044874,0.01291292,0
4508049619_00100,0.09294888,0.041297197,0.01291292,0
4508049619_00110,0.09327164,0.041619964,0.01291292,0
4508049619_00120,0.10722586,0.05557418,0.01291292,0
4508049619_00130,0.083482176,0.031830493,0.01291292,0
4508049619_00140,0.32500714,0.27335545,0.01291292,0
4508049619_00150,0.095421985,0.043770306,0.01291292,0
4508049619_00160,0.24189076,0.19023909,0.01291292,0
4508049619_00170,0.19937941,0.14772774,0.01291292,0
4508049619_00180,0.081022635,0.029370956,0.01291292,0
4508049619_00190,0.15273228,0.1010806,0.01291292,0
4508049619_00200,0.1883628,0.13671112,0.01291292,0
4508049619_00210,0.1214584,0.06980672,0.01291292,0
4508049619_00220,0.1327912,0.08113953,0.01291292,0
4508049619_00230,0.088265225,0.03661355,0.01291292,0
4508049619_00240,0.21182236,0.16017069,0.01291292,0
4508049619_00250,0.12712336,0.07547167,0.01291292,0
4508049619_00260,0.078685,0.027033322,0.01291292,0
4508049619_00270,0.08699858,0.03534688,0.012912924,0
4508049619_00280,0.121451534,0.069799855,0.01291292,0
4508049619_00290,0.12979022,0.078138545,0.01291292,0
4508049619_00300,0.1210448,0.06939312,0.01291292,0
4508049619_00310,0.08383408,0.03218236,0.01291293,0
4508049619_00320,0.11813566,0.066483945,0.01291293,0
4508049619_00330,0.09447254,0.042820863,0.01291292,0
4508049619_00340,0.18756405,0.13591237,0.01291292,0
4508049619_00350,0.19554684,0.14389516,0.01291292,0
4508049619_00360,0.08554663,0.033894952,0.01291292,0
4508049619_00370,0.0978654,0.046213727,0.01291292,0
4508049619_00380,0.092180386,0.040528703,0.01291292,0
4508049619_00390,0.094543636,0.04289196,0.01291292,0
4508049619_00400,0.097858936,0.046207257,0.01291292,0
4508049619_00410,0.19221464,0.14056295,0.01291292,0
4508049619_00420,0.36556637,0.3139147,0.01291292,0
4508049619_00430,0.10753998,0.055888303,0.01291292,0
4508049619_00440,0.08649475,0.034843072,0.01291292,0
4508049619_00450,0.16307203,0.111420356,0.01291292,0
4508049619_00460,0.082851976,0.031200299,0.01291292,0
4508049619_00470,0.11706085,0.06540917,0.01291292,0
4508049619_00480,0.19900513,0.14735346,0.01291292,0
4508049619_00490,0.08128603,0.029634347,0.01291292,0
4508049619_00500,0.1942187,0.14256701,0.01291292,0
4508049619_00510,0.10102533,0.04937365,0.01291292,0
4508049619_00520,0.10853261,0.056880932,0.01291292,0
4508049619_00530,0.07879703,0.027145352,0.01291292,0
4508049619_00540,0.07658288,0.024931204,0.01291292,0
4508049619_00550,0.1457521,0.09410042,0.01291292,0
4508049619_00560,0.11111221,0.05946053,0.01291292,0
4508049619_00570,0.07974759,0.02809591,0.01291292,0
4508049619_00580,0.1989092,0.1472575,0.01291292,0
4508049619_00590,0.16163145,0.10997977,0.01291292,0
4508049619_00600,0.09681307,0.045161393,0.01291292,0
4508049619_00610,0.11270231,0.061050627,0.01291292,0
4508049619_00620,0.12621544,0.074563764,0.01291292,0
4508049619_00630,0.55603826,0.5043866,0.01291292,0
4508049619_00640,0.123278394,0.071626715,0.01291292,0
4508049619_00650,0.09316026,0.04150858,0.01291292,0
4508049619_00660,0.27644646,0.22479479,0.01291292,0
4508049619_00670,0.077814184,0.026162503,0.01291292,0
4508049619_00680,0.14031303,0.08866135,0.01291292,0
4508049619_00690,0.08424325,0.032591574,0.01291292,0
4508049619_00700,0.13074079,0.07908911,0.01291292,0
4508049619_00710,0.08155923,0.029907554,0.01291292,0
4508049619_00720,0.19963661,0.14798494,0.01291292,0
4508049619_00730,0.21091652,0.15926483,0.01291292,0
4508049619_00740,0.11454097,0.06288929,0.01291292,0
4508049619_00750,0.24068639,0.18903472,0.01291292,0
4508049619_00760,0.109087,0.05743532,0.01291292,0
4508049619_00770,0.09321083,0.04155915,0.01291292,0
4508049620_00010,0.6892428,0.55780226,0.032860134,0
4508049620_00020,1.2067815,1.075341,0.032860134,0
4508049637_00010,0.1927456,0.1359165,0.014207274,0
4508049637_00020,0.11799666,0.061167564,0.014207274,0
4508049637_00030,0.24016966,0.18334056,0.014207274,0
4508049637_00040,0.3138136,0.2569845,0.014207274,0
4508049637_00050,0.14887214,0.092043035,0.014207274,0
4508049637_00060,0.20041,0.1435809,0.014207274,0
4508049637_00070,0.15019238,0.09336328,0.014207274,0
4508049637_00080,0.14312813,0.086299025,0.014207274,0
4508049637_00090,0.17924127,0.12241217,0.014207274,0
4508049637_00100,0.26338887,0.20655979,0.014207274,0
4508049637_00110,0.16098285,0.10415376,0.014207274,0
4508049637_00120,0.14053804,0.08370895,0.014207274,0
4508049637_00130,0.16146615,0.10463705,0.014207274,0
4508049637_00140,0.21884993,0.16202083,0.014207274,0
4508049637_00150,0.15420441,0.09737532,0.014207274,0
4508049637_00160,0.30610257,0.24927346,0.014207274,0
4508049637_00170,0.39333928,0.33651018,0.014207274,0
4508049637_00180,0.21915305,0.16232395,0.014207274,0
4508049637_00190,0.16210291,0.10527382,0.014207274,0
4508049637_00200,0.20843469,0.15160559,0.014207274,0
4508049637_00210,0.24758522,0.19075613,0.014207274,0
4508049637_00220,0.26687348,0.21004437,0.014207274,0
4508049638_00010,1.1249259,1.025948,0.024744447,0
4508049638_00020,0.53832877,0.439351,0.024744447,0
4508049638_00030,0.28661597,0.1876382,0.024744447,0
4508049639_00010,0.32083255,0.2604844,0.015087038,0
4508049639_00020,0.8918007,0.83145255,0.015087038,0
4508049649_00020,0.20092925,0.13039494,0.017633578,0
4508049649_00030,0.17245895,0.10191962,0.017634831,0
4508049649_00040,0.5803165,0.5097871,0.017632354,0
4508049649_00050,0.21218091,0.14163463,0.017636573,0
4508049649_00060,0.24599281,0.17546731,0.017631376,0
4508049649_00070,0.3026557,0.23212232,0.017633349,0
4508049649_00080,0.12309283,0.052550565,0.017635567,0
4508049649_00090,0.16145399,0.09091759,0.0176341,0
4508049656_00010,0.53370684,0.4341456,0.024890313,0
4508049660_00010,0.14035675,0.08292028,0.014359117,0
4508049696_00010,0.31582132,0.25646797,0.01483834,0
4508049696_00020,0.24254814,0.18319477,0.01483834,0
4508049696_00030,0.27265286,0.21329948,0.014838346,0
4508049696_00040,0.23211834,0.17276496,0.014838346,0
4508049696_00050,0.22133449,0.1619811,0.014838346,0
4508049696_00060,0.24752523,0.18817185,0.014838346,0
4508049696_00070,0.3048019,0.24544853,0.014838346,0
4508049696_00080,0.17734922,0.11799584,0.014838346,0
4508049696_00090,0.2071515,0.14779812,0.014838346,0
4508049696_00100,0.25239864,0.19304526,0.014838346,0
4508049696_00110,0.14556974,0.08621636,0.014838346,0
4508049707_00010,0.6916778,0.62357306,0.017026193,0
4508049725_00010,0.35791102,0.26090991,0.024250278,0
4508049752_00001,0.17558458,0.12214557,0.013359752,0
4508049753_00001,0.6654286,0.5975919,0.016959175,0
4508049766_00010,0.1847857,0.11368842,0.017774317,0
4508049766_00020,0.3183278,0.24690048,0.017856833,0
4508049767_00010,0.7052073,0.5568678,0.037084874,0
4508049767_00020,0.8374122,0.68907267,0.037084874,0
4508049769_00010,0.43490037,0.37700915,0.014472806,0
4508049769_00020,0.22723486,0.16934364,0.014472806,0
4508049769_00030,0.40295002,0.3450588,0.014472806,0
4508049769_00040,0.4143211,0.35642987,0.014472806,0
4508049769_00050,0.23887396,0.18098274,0.014472806,0
4508049770_00020,0.42657328,0.33105612,0.023879293,0
4508049772_00010,0.41393453,0.31175855,0.025543997,0
4508049772_00020,0.5113394,0.40916345,0.025543997,0
4508049772_00030,1.4772878,1.3751118,0.025543997,0
4508049772_00040,0.45059365,0.34841767,0.025543997,0
4508049772_00050,1.5164516,1.4142756,0.025543997,0
4508049772_00060,0.75520617,0.65303016,0.025543997,0
4508049772_00070,0.3075482,0.20537221,0.025543997,0
4508049773_00001,1.0054735,0.94419414,0.015319835,0
4508049776_00010,0.23152822,0.17399721,0.014382752,0
4508049776_00020,0.3935757,0.3360447,0.014382752,0
4508049776_00050,0.27603596,0.21850497,0.014382752,0
4508049776_00060,0.30718195,0.24965096,0.014382752,0
4508049776_00080,0.4089377,0.3514067,0.014382752,0
4508049784_00010,0.2916829,0.23437715,0.014326435,0
4508049784_00020,0.18806158,0.13075584,0.014326435,0
4508049784_00030,0.38301373,0.3251114,0.01447558,0
4508049786_00001,3.449288,2.1884472,0.31521013,0
4508049787_00001,4.799306,4.2188454,0.14511512,0
4508049788_00001,0.85606015,0.723412,0.03316204,0
4508049789_00010,0.4407041,0.33893606,0.025442015,0
4508049789_00020,0.49703318,0.3952651,0.025442015,0
4508049790_00010,0.4452476,0.38265732,0.015647564,0
4508049791_00001,0.5541607,0.4930909,0.015267451,0
4508049792_00010,0.1347292,0.06738744,0.016835444,0
4508049792_00020,0.21596135,0.14861958,0.016835444,0
4508049792_00030,0.12153676,0.054194987,0.016835444,0
4508049792_00040,0.19340959,0.13028347,0.015781527,0
4508049793_00010,0.19542786,0.12809654,0.016832832,0
4508049796_00010,0.19468923,0.13500589,0.014920834,0
4508049796_00020,0.19860673,0.13892339,0.014920834,0
4508049796_00030,0.18006846,0.12038512,0.014920834,0
4508049796_00040,0.109448776,0.049765438,0.014920834,0
4508049796_00050,0.3753975,0.30681932,0.017144548,0
4508049796_00060,0.23570591,0.17602257,0.014920834,0
4508049796_00070,0.26299953,0.20331618,0.014920834,0
4508049796_00080,0.2504127,0.19072935,0.014920834,0
4508049796_00090,0.16607025,0.10638692,0.014920834,0
4508049796_00100,0.2500769,0.19039355,0.014920834,0
4508049796_00110,0.35108805,0.2914047,0.014920834,0
4508049796_00120,0.29410967,0.23442633,0.014920834,0
4508049796_00130,0.082806155,0.023122814,0.014920834,0
4508049796_00140,0.26720876,0.20752542,0.014920834,0
4508049796_00150,0.20183824,0.1421549,0.014920834,0
4508049796_00160,0.42754143,0.36785808,0.014920834,0
4508049796_00170,0.35971355,0.3000302,0.014920834,0
4508049796_00180,0.54307264,0.48338932,0.014920834,0
4508049796_00190,0.16161457,0.10193124,0.014920834,0
4508049796_00200,0.206985,0.14730166,0.014920834,0
4508049796_00210,0.3479209,0.28823754,0.014920834,0
4508049796_00220,0.29449636,0.234813,0.014920834,0
4508049796_00230,0.34334412,0.27476594,0.017144548,0
4508049796_00240,0.22839652,0.16871318,0.014920834,0
4508049796_00250,0.10624845,0.046560366,0.014922023,0
4508049798_00010,0.37235677,0.29792514,0.018607903,0
4508049798_00020,0.16952024,0.09508863,0.018607903,0
4508049798_00030,0.237949,0.16351739,0.018607903,0
4508049800_00010,1.0300463,0.9282784,0.025441986,0
4508049800_00020,0.9006657,0.79889774,0.025441986,0
4508049803_00010,0.1820457,0.12296385,0.014770461,0
4508049803_00020,0.13909718,0.08001535,0.014770461,0
4508049803_00030,0.18163347,0.12255163,0.014770461,0
4508049819_00010,0.2844605,0.21613592,0.017081149,0
4508049819_00020,0.24681398,0.17848939,0.017081149,0
4508049819_00030,0.2291129,0.1607883,0.017081149,0
4508049819_00040,0.14331421,0.07498961,0.017081149,0
4508049819_00050,0.21561451,0.14728992,0.017081149,0
4508049819_00060,0.11928934,0.050964747,0.017081149,0
4508049819_00070,0.12455705,0.056232452,0.017081149,0
4508049819_00080,0.33148614,0.2684094,0.015769184,0
4508049829_00010,0.85006785,0.7476933,0.025593637,0
4508049829_00020,0.37168735,0.2693128,0.025593637,0
4508049829_00030,0.55176556,0.44939104,0.025593637,0
4508049829_00040,0.32496127,0.22258674,0.025593637,0
4508049829_00050,0.5035284,0.4011539,0.025593637,0
4508049829_00060,0.7671365,0.66476196,0.025593637,0
4508049829_00080,0.4063922,0.30401763,0.025593637,0
4508049829_00090,1.2074337,1.1050591,0.025593637,0
4508049829_00100,0.28180492,0.17943038,0.025593637,0
4508049829_00110,2.6006632,0.6295464,0.4927792,0
4508049835_00010,0.26525447,0.19163966,0.018403703,0
4508049836_00010,0.37747487,0.27509177,0.025595779,0
4508049836_00020,0.34864303,0.24625993,0.025595779,0
4508049836_00030,0.3442892,0.2419061,0.025595779,0
4508049836_00040,0.46045193,0.35806882,0.025595779,0
4508049836_00050,1.5584633,1.4382788,0.030046122,0
4508049836_00060,0.31353846,0.21115535,0.025595779,0
4508049836_00070,1.0995458,0.9971627,0.025595779,0
4508049836_00080,1.7294282,1.6092436,0.030046122,0
4508049836_00090,0.529238,0.42068493,0.027138256,0
4508049836_00100,0.39403412,0.291651,0.025595779,0
4508049836_00110,1.4256208,1.3397498,0.021467743,0
4508049839_00010,0.24149571,0.17966264,0.015458266,0
4508049839_00020,0.15548791,0.09365484,0.015458266,0
4508049839_00030,0.20787998,0.1460469,0.015458266,0
4508049839_00040,0.35960877,0.29777572,0.015458266,0
4508049839_00050,0.1987269,0.13689384,0.015458266,0
4508049839_00060,0.34524387,0.28341082,0.015458266,0
4508049839_00070,0.34353772,0.28170466,0.015458266,0
4508049839_00080,0.1134987,0.051665638,0.015458266,0
4508049839_00090,0.14198059,0.08014752,0.015458266,0
4508049839_00100,0.227326,0.16549294,0.015458266,0
4508049839_00110,0.110156864,0.048323795,0.015458266,0
4508049839_00120,0.19781649,0.13598342,0.015458266,0
4508049839_00130,0.25367293,0.19183986,0.015458266,0
4508049839_00140,0.17557287,0.11373981,0.015458266,0
4508049887_00010,0.15824771,0.095109254,0.015784616,0
4508049896_00010,0.73961866,0.59516394,0.036113676,0
4508049907_00010,0.51238257,0.4291613,0.02080532,0
4508049919_00010,0.3362498,0.25003433,0.021553865,0
4508049924_00010,0.40723136,0.30881178,0.024604896,0
4508049924_00020,0.9595172,0.8610976,0.024604896,0
4508049942_00010,0.6835797,0.57081676,0.02819074,0
4508049942_00020,0.3981072,0.28534424,0.02819074,0
4508049950_00010,0.3844241,0.2659175,0.029626647,0
4508049950_00020,0.77060026,0.65209216,0.029627021,0
4508049950_00040,0.6650878,0.5465735,0.029628567,0
4508049950_00060,0.34072417,0.24652754,0.023549162,0
4508049950_00070,0.58647525,0.46796402,0.0296278,0
4508049965_00010,0.28227034,0.20690998,0.01884009,0
4508049965_00020,0.1902523,0.11781241,0.018109975,0
4508049969_00010,0.32075915,0.24853486,0.01805607,0
4508049983_00010,0.29315436,0.22809307,0.016265323,0
4508049983_00020,0.7284035,0.6633391,0.016266108,0
4508049983_00030,0.23549493,0.17043571,0.016264804,0
4508049983_00050,0.20580655,0.14074944,0.01626428,0
4508049986_00001,0.8463918,0.7331607,0.028307788,0
4508049990_00010,0.88908094,0.7949072,0.02354343,0
4508049990_00020,4.2899065,4.162453,0.03186335,0
4508049990_00030,4.8626137,4.747886,0.028681895,0
4508049991_00010,0.35100642,0.25371492,0.024322873,0
4508049991_00020,0.55568683,0.45839536,0.024322873,0
4508049994_00010,0.1866849,0.11080264,0.018970564,0
4508050001_00010,0.34430414,0.24163792,0.02566656,0
4508050091_00010,0.3355766,0.26335075,0.018056463,0
4508050091_00030,0.4747786,0.40283036,0.017987061,0
4508050092_00010,0.8713607,0.7467158,0.031161232,0
4508050096_00010,0.397197,0.2931042,0.0260232,0
4508050096_00020,0.55111504,0.44702223,0.0260232,0
4508050096_00030,0.57266915,0.46857637,0.0260232,0
4508050096_00040,0.99369735,0.88960457,0.026023194,0
4508050096_00050,0.3852385,0.2811457,0.0260232,0
4508050096_00060,0.56179625,0.45770344,0.0260232,0
4508050096_00070,0.29967135,0.19557855,0.0260232,0
4508050096_00080,0.4475391,0.34344628,0.0260232,0
4508050097_00001,12.308141,8.802658,0.87637067,0
4508050108_00010,0.9578365,0.7959173,0.0404798,0
4508050111_00020,0.21405318,0.1511566,0.015724145,0
4508050111_00030,0.14308584,0.080189265,0.015724145,0
4508050111_00040,0.2773588,0.21446222,0.015724145,0
4508050111_00060,0.6340116,0.5711151,0.015724145,0
4508050111_00070,0.15703186,0.09413529,0.015724145,0
4508050111_00080,0.4648394,0.40194282,0.015724145,0
4508050111_00090,0.18011633,0.11721974,0.015724145,0
4508050111_00100,0.2541168,0.19122022,0.015724145,0
4508050111_00110,0.26548147,0.20258488,0.015724145,0
4508050111_00120,0.2507739,0.18787734,0.015724145,0
4508050111_00130,0.25140366,0.18850708,0.015724145,0
4508050111_00140,0.2924923,0.22959572,0.015724145,0
4508050111_00150,0.17459828,0.1117017,0.015724145,0
4508050111_00160,0.34917894,0.28628236,0.015724145,0
4508050111_00180,0.2835194,0.22062282,0.015724145,0
4508050111_00190,0.12750834,0.06461176,0.015724145,0
4508050111_00200,0.65851414,0.5956176,0.015724145,0
4508050111_00210,0.22417203,0.16127545,0.015724145,0
4508050111_00220,0.63392556,0.571029,0.015724145,0
4508050111_00230,0.3930814,0.33018482,0.015724145,0
4508050111_00240,0.24364688,0.1807503,0.015724145,0
4508050111_00250,0.9336754,0.8707788,0.015724145,0
4508050111_00260,0.2826992,0.21980262,0.015724145,0
4508050111_00280,0.14920864,0.08631206,0.015724145,0
4508050111_00290,0.6859511,0.6230545,0.015724145,0
4508050111_00300,0.30464116,0.24174458,0.015724145,0
4508050111_00310,0.9887818,0.9258852,0.015724145,0
4508050111_00320,0.2932125,0.23031592,0.015724145,0
4508050111_00330,0.44779357,0.384897,0.015724145,0
4508050111_00340,0.26321775,0.20032115,0.015724145,0
4508050111_00350,0.27279893,0.20990235,0.015724145,0
4508050111_00360,0.15330574,0.08716655,0.016534796,0
4508050113_00010,0.24293116,0.16664222,0.019072236,0
4508050113_00020,0.1848314,0.119756594,0.0162687,0
4508050113_00030,0.2466242,0.1815494,0.0162687,0
4508050113_00040,0.25037587,0.18530105,0.0162687,0
4508050113_00050,0.08122572,0.016150918,0.0162687,0
4508050113_00060,0.25212127,0.18704648,0.0162687,0
4508050113_00070,0.093871444,0.028796647,0.0162687,0
4508050113_00080,1.4780812,1.4130064,0.0162687,0
4508050113_00090,0.09433377,0.02925897,0.0162687,0
4508050113_00100,0.13112032,0.066046506,0.016268456,0
4508050113_00110,0.2741254,0.20904683,0.016269643,0
4508050113_00120,0.17386273,0.10878793,0.0162687,0
4508050113_00130,0.39745745,0.33238265,0.0162687,0
4508050113_00140,0.11297651,0.047901705,0.0162687,0
4508050113_00150,0.45045292,0.38537812,0.0162687,0
4508050113_00160,0.12940028,0.064325474,0.0162687,0
4508050113_00170,0.1668097,0.10173489,0.0162687,0
4508050113_00180,0.21149324,0.14641844,0.0162687,0
4508050113_00190,0.22779952,0.16272472,0.0162687,0
4508050113_00200,0.4215864,0.35650784,0.016269643,0
4508050113_00210,0.32762408,0.26254553,0.016269643,0
4508050113_00220,0.40056473,0.3327299,0.01695871,0
4508050113_00230,0.28751975,0.22244117,0.016269643,0
4508050113_00240,0.45982945,0.39475086,0.016269643,0
4508050113_00250,0.35739827,0.29231972,0.016269643,0
4508050113_00260,0.4853622,0.4202874,0.0162687,0
4508050113_00270,0.078895584,0.013820781,0.0162687,0
4508050113_00280,0.1952599,0.13018608,0.016268456,0
4508050113_00290,0.2024355,0.13736166,0.016268456,0
4508050113_00300,0.13185596,0.06678215,0.016268456,0
4508050113_00310,0.15836993,0.09329513,0.0162687,0
4508050113_00320,0.24331313,0.17823456,0.016269643,0
4508050113_00330,0.33361787,0.25732893,0.019072236,0
4508050113_00340,0.20881066,0.14373586,0.0162687,0
4508050113_00350,0.2904489,0.22537412,0.0162687,0
4508050113_00360,0.13431953,0.06924096,0.016269643,0
4508050113_00370,0.27742064,0.21234582,0.0162687,0
4508050113_00380,0.25011736,0.18504258,0.0162687,0
4508050113_00390,0.23328926,0.16821069,0.016269643,0
